
1;PROG;PASS;PL;PST;V	ckb
1;PROG;PASS;PRS;SBJV;SG;V	ckb
1;PROG;PASS;PST;SG;V	ckb
1;PROG;PL;PRS;SBJV;V	ckb
1;PROG;PL;PST;V	ckb
1;PROG;PRS;SBJV;SG;V	ckb
1;PROG;PST;SG;V	ckb
2;3;COND;NEG;PL;PRF;PST;V	kmr
2;3;COND;NEG;PRF;PST;SG;V	kmr
2;3;COND;NEG;PST;SG;V	kmr
2;3;COND;POS;PRF;PST;SG;V	kmr
2;3;COND;POS;PST;SG;V	kmr
2;3;IMP;PROG;PASS;PL;PRS;SBJV;V	ckb
2;3;IMP;PROG;PL;PRS;SBJV;V	ckb
2;3;IND;NEG;PFV;PL;PST;V	ckb
2;3;IND;NEG;PFV;PRS;PST;SBJV;SG;V;V.PTCP	kmr
2;3;IND;NEG;PL;PRF;PRS;V	ckb
2;3;IND;NEG;PL;PRF;PST;V	ckb
2;3;IND;NEG;PRF;PRS;SG;V	kmr
2;3;IND;NFIN;PFV;PL;PST;V	ckb
2;3;IND;PL;PRF;PRS;V	ckb
2;3;IND;PL;PRF;PST;V	ckb
2;3;IND;POS;PRF;PRS;SG;V	kmr
2;3;IND;POS;PRS;PST;SG;V;IPFV;PROG	kmr
2;3;IND;PROG;NEG;PASS;PL;PRS;V	ckb
2;3;IND;PROG;NEG;PFV;PL;PRS;PST;SBJV;V	ckb
2;3;IND;PROG;NEG;PFV;PRS;PST;SBJV;SG;V	ckb
2;3;IND;PROG;NEG;PL;PRS;V	ckb
2;3;IND;PROG;PASS;PL;PRS;V	ckb
2;3;IND;PROG;PL;PRS;PST;V	ckb
2;3;IND;PROG;PL;PRS;V	ckb
2;3;IND;PROG;PRS;PST;SG;V	ckb
2;3;NEG;PASS;PFV;PL;PST;SBJV;V	ckb
2;3;NEG;PASS;PFV;PL;PST;V	ckb
2;3;NEG;PASS;PL;PRF;PRS;V	ckb
2;3;NEG;PASS;PL;PRF;PST;V	ckb
2;3;NEG;PFV;PL;PST;SBJV;V	ckb
2;3;NEG;PL;PRF;PRS;SBJV;V	ckb
2;3;NEG;PL;PRF;PST;SBJV;V	ckb
2;3;NFIN;PASS;PFV;PL;PST;V	ckb
2;3;PASS;PFV;PL;PST;SBJV;V	ckb
2;3;PASS;PL;PRF;PRS;V	ckb
2;3;PASS;PL;PRF;PST;V	ckb
2;3;PFV;PL;PST;SBJV;V	ckb
2;3;PL;PRF;PRS;SBJV;V	ckb
2;3;PL;PRF;PST;SBJV;V	ckb
2;3;PROG;NEG;PASS;PL;PRS;SBJV;V	ckb
2;3;PROG;NEG;PASS;PL;PST;V	ckb
2;3;PROG;NEG;PL;PRS;SBJV;V	ckb
2;3;PROG;NEG;PL;PST;V	ckb
2;3;PROG;PASS;PL;PST;V	ckb
2;3;PROG;PL;PST;V	ckb
2;COND;NEG;PRF;PST;SG;V	kmr
2;COND;NEG;PST;SG;V	kmr
2;COND;POS;PRF;PST;SG;V	kmr
2;COND;POS;PST;SG;V	kmr
2;IND;NEG;PFV;PST;SG;V	ckb, kmr
2;IND;NEG;PFV;PST;SG;V;V.PTCP	kmr
2;IND;NEG;PL;PRF;PRS;V	ckb
2;IND;NEG;PL;PRF;PST;V	ckb
2;IND;NEG;PRF;PRS;SG;V	ckb, kmr
2;IND;NEG;PRF;PST;SG;V	ckb, kmr
2;IND;NEG;PRS;SG;V;IPFV	kmr
2;IND;NEG;PST;SG;V;PROG	kmr
2;IND;PFV;POS;PST;SG;V	kmr
2;IND;PFV;POS;PST;SG;V;V.PTCP	kmr
2;IND;PFV;PST;SG;V	ckb
2;IND;PL;PRF;PRS;V	ckb
2;IND;PL;PRF;PST;V	ckb
2;IND;POS;PRF;PST;SG;V	kmr
2;IND;POS;PRS;SG;V;IPFV	kmr
2;IND;POS;PST;SG;V;PROG	kmr
2;IND;PRF;PRS;SG;V	ckb
2;IND;PRF;PST;SG;V	ckb
2;IND;PROG;NEG;PASS;PRS;SG;V	ckb
2;IND;PROG;NEG;PFV;PRS;PST;SBJV;SG;V	ckb
2;IND;PROG;NEG;PRS;SG;V	ckb
2;IND;PROG;PASS;PRS;SG;V	ckb
2;IND;PROG;PRS;PST;SG;V	ckb
2;IND;PROG;PRS;SG;V	ckb
2;NEG;PASS;PFV;PST;SBJV;SG;V	ckb
2;NEG;PASS;PFV;PST;SG;V	ckb
2;NEG;PASS;PRF;PRS;SG;V	ckb
2;NEG;PASS;PRF;PST;SG;V	ckb
2;NEG;PFV;PL;PST;SBJV;V	ckb
2;NEG;PFV;PL;PST;V	ckb
2;NEG;PFV;PST;SBJV;SG;V	ckb
2;NEG;PFV;PST;SG;V	ckb
2;NEG;PL;PRF;PST;SBJV;V	ckb
2;NEG;PRF;PRS;SBJV;SG;V	ckb
2;NEG;PRF;PST;SBJV;SG;V	ckb
2;NEG;PRS;SBJV;SG;V	kmr
2;PASS;PFV;PST;SBJV;SG;V	ckb
2;PASS;PFV;PST;SG;V	ckb
2;PASS;PRF;PRS;SG;V	ckb
2;PASS;PRF;PST;SG;V	ckb
2;PFV;PL;PST;SBJV;V	ckb
2;PFV;PL;PST;V	ckb
2;PFV;PST;SBJV;SG;V	ckb
2;PFV;PST;SG;V	ckb
2;PL;PRF;PST;SBJV;V	ckb
2;POS;PRS;SBJV;SG;V	kmr
